CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,Loan_Status
1,1,1,216000,0,0,0,1,1,1
1,0,1,157500,0,0,1,1,1,1
0,1,0,306000,0,1,0,0,2,1
0,0,1,135000,0,1,0,0,2,1
0,1,0,256500,0,1,0,0,0,1
0,1,0,108000,0,0,1,0,1,1
0,1,0,135000,0,0,1,0,0,1
1,1,0,225000,0,0,0,0,2,1
0,1,1,121500,0,0,0,0,2,1
0,1,1,180000,0,0,0,1,1,1
1,0,0,90000,0,0,0,0,2,1
0,0,0,130500,0,0,0,0,1,1
1,0,0,315000,0,0,0,0,0,1
0,1,0,157500,0,1,0,0,2,1
0,1,0,283500,0,0,0,0,1,1
1,1,0,112500,0,0,1,1,1,1
